screen_id,doi,title,publication_date,label_a,label_b,reason_a,reason_b,route,eligibility_status,method_status
S28607,10.1039/d5ra09465h,Enhanced environmental remediation through hybrid adsorption-photocatalysis using ZnO/TiO 2 -CaAlg composite catalysts,2026-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,ZnO/TiO2-CaAlg hybrid photocatalysis for dye removal; no OER,ZnO/TiO2-CaAlg composite for adsorption-photocatalysis; not OER,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28608,10.1002/smll.202513542,Engineering Charge Transfer of MXene‐Hybridized Photocatalysts: An In Situ Kelvin Probe Atomic Force Microscopy Study,2026-02-10,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,MXene/TiO2 KPFM charge-transfer imaging study; no OER,KPFM study of MXene-TiO2 photocatalyst charge transfer; not OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28609,10.3390/geosciences16020077,"Isotopic and Geochemical Features of High-Hafnium Zircons of the Vasin-Mylk LCT Pegmatite, Kola Peninsula: Compositional Zoning and Crystallization Conditions",2026-02-10,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Zircon isotopic/geochemical study of pegmatite, geology","Zircon geochemistry of a pegmatite deposit; geology, unrelated to OER.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28610,10.70102/afts.2025.1834.1363,"PROPERTIES, SYNTHESIS, AND APPLICATIONS OF NANOMATERIALS: FOCUS ON METAL OXIDE NANOPARTICLES",2025-12-30,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"General review of metal oxide nanomaterials, no OER specifics.","Review of metal oxide nanoparticle synthesis and applications, not OER-specific.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28611,10.1155/joch/8217394,Selective Catalytic Reduction Techniques for Postcombustion Control of Nitrogen Oxide Emissions From a Diesel Engine,2026-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Review of SCR for diesel NOx emissions; unrelated field,Review of selective catalytic reduction for diesel NOx emissions; unrelated field.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28612,10.26434/chemrxiv.10002086/v1,Synergistic Pd 0 /Pd 2+ Sites Enable Selective Nitric Oxide Reduction to Ammonia via a Hydrogen Radical-Mediated Pathway,2026-02-10,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Pd/TiO2 photocatalytic NO reduction to ammonia, no OER",Pd/TiO2 photocatalytic NO reduction to ammonia; not OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28613,10.1021/acsaelm.5c02481,Tuning Crystalline Phase and Photoactivity through Charge and Temperature-Assisted Electrodeposition in Bi 2 Se 3 Films,2026-02-10,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Bi2Se3 photoelectrode films with DFT of topological insulator properties; not rutile oxide, no OER.","DFT of Bi2Se3 films for PEC water splitting, not rutile.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28614,10.26434/chemrxiv-2026-4ddq1/v2,A Catalyst-Coated Mesoporous Carbon–Membrane Electrode Assembly for In-situ Soft X-ray XPS and NEXAFS Studies of Electrocatalytic Interfaces,2026-02-10,POSSIBLY_RELEVANT,POSSIBLY_RELEVANT,In-situ XPS/NEXAFS electrode assembly studying OER with thin IrOx catalyst layer,IrOx catalyst-coated membrane electrode for in-situ OER XPS/NEXAFS studies,FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S28615,10.1038/s41467-026-69124-6,Dynamic chromium dopant promotes interfacial water activation on cobalt spinel oxide for efficient oxygen evolution in acid,2026-02-10,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Cr-doped cobalt spinel oxide for acidic OER; non-rutile material.,Cr-doped cobalt spinel oxide acidic OER; non-rutile structure,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28616,10.1016/j.ijhydene.2026.153831,Support RuO2 with low work function Mn3O4 for efficient acid water oxidation,2026-02-10,POSSIBLY_RELEVANT,POSSIBLY_RELEVANT,"RuO2/Mn3O4 support for acidic water oxidation, rutile-type oxide",RuO2 supported on Mn3O4 for acidic water oxidation; rutile RuO2 OER work.,FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S28617,10.1039/d5ee06950e,Electric double layer overlapping effect in high-density sub-nanoclusters for enhanced acidic oxygen evolution reaction,2026-01-01,POSSIBLY_RELEVANT,POSSIBLY_RELEVANT,Ruthenium oxide sub-nanoclusters explicitly studied for acidic OER.,High-density ruthenium oxide sub-nanoclusters for acidic OER; rutile RuO2 family.,FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S28618,10.1063/5.0317211,Rational design of amorphous CoS coupling with crystalline Ni3B toward efficient oxygen evolution reaction: Computation and experiment,2026-02-10,CLEARLY_IRRELEVANT,POSSIBLY_RELEVANT,"DFT+experiment on CoS/Ni3B OER catalyst; Ni3B boride, not rutile oxide.","CoS/Ni3B OER catalyst with DFT, outperforms commercial RuO2 benchmark.",FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S28619,10.1016/j.surfin.2026.108723,Tuning the surface morphology and phase evolution of spray-pyrolyzed ZnO–RuO2 composite films for enhanced optical and electrical properties,2026-02-10,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Spray-pyrolyzed ZnO-RuO2 composite films for optical/electrical properties; not an OER study.,ZnO-RuO2 composite films optical/electrical properties; no OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28620,10.1016/j.supflu.2026.106928,Corrosion mechanisms and oxide film evolution of TA10 alloy in harsh subcritical and supercritical hydrothermal environments,2026-02-11,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,TA10 alloy corrosion in hydrothermal fluids; no OER.,TA10 alloy corrosion in supercritical hydrothermal fluids; unrelated.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28621,10.1038/s41467-026-69039-2,Surface hole polaron site tuning governs charge carrier separation in BiVO4 photoanodes,2026-02-10,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"BiVO4 photoanode polaron DFT study, non-rutile structure","DFT of hole polaron formation in BiVO4 photoanode; not rutile, not OER.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28622,10.20944/preprints202602.0665.v1,Hierarchical ZnCo CNFs@CNTs as High-Performance Bifunctional Air Electrodes for Rechargeable Zinc-Air Batteries,2026-02-09,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"ZnCo carbon-nanofiber bifunctional air electrode for Zn-air battery, non-rutile","ZnCo carbon nanofiber/nanotube bifunctional air electrode for Zn-air battery; carbon-based, not rutile.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28623,,Boosting high-current alkaline water electrolysis and carbon dioxide reduction with novel CuNiFe-based anodes,2026-02-09,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,CuNiFe anode for alkaline water electrolysis; non-rutile material.,"CuNiFe anode for alkaline water electrolysis/CO2 reduction; non-rutile, no computation",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28624,,Synthesis of thermochromic perovskites as a selective 'high performance' layer of solar thermal absorbers using magnetron sputtering,2019-12-11,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Thermochromic perovskite thin film dissertation, no OER.",LaCoO3 thermochromic perovskite thin-film thesis,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28625,10.1002/slct.202505359,Role of Glycerol Content in Modulating Structural and Electrochemical Properties of Chitosan –Dextran–KSCN–TiO 2 Polymer Electrolytes,2026-02-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,TiO2-containing polymer electrolyte ionic conductivity study; unrelated to OER.,Chitosan-dextran-KSCN-TiO2 polymer electrolyte ionic conductivity study; not OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28626,10.1016/s1872-2067(25)64850-9,Harmonization of acidic OER activity and stability of ruthenium-manganese oxide by optimization of amorphous-crystalline heterostructure,2026-02-11,POSSIBLY_RELEVANT,POSSIBLY_RELEVANT,"Ru-Mn oxide acidic OER activity/stability, likely rutile-derived, no abstract.",Ruthenium-manganese oxide acidic OER heterostructure optimization.,FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S28627,10.3390/met16020205,Synergistic Smelting and Recovery of Platinum Group Metals from Metallurgical By-Products and Spent Catalysts: A Review of Traditional Technologies and Microwave Metallurgy,2026-02-11,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Review of PGM recovery from metallurgical by-products; unrelated to OER.,"Review of PGM recovery via smelting, metallurgy not electrocatalysis",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28628,10.34117/bjdv12n2-034,Effects of the Fe doping on the physical properties and LPG gas detection of Fe-doped SnO2 films deposited by DC sputtering,2026-02-10,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Fe-doped rutile-type SnO2 films for gas sensing; unrelated to OER.,Fe-doped SnO2 films for LPG gas sensing; no OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28629,10.1021/acs.chemmater.5c02974,Surface Chemistry in the Initial Stages of Titanium Nitride Atomic Layer Deposition Using Operando Ambient Pressure X-ray Photoelectron Spectroscopy,2026-02-11,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Operando XPS of titanium nitride ALD surface chemistry; no OER.,APXPS study of titanium nitride ALD surface chemistry; no OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28630,10.21203/rs.3.rs-8680958/v1,Photocapacitors integrating Binder-Free MXene Microsupercapacitor and Carbon Perovskite Solar Cell for Indoor Applications,2026-02-11,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,MXene/perovskite photocapacitor for indoor applications; unrelated to OER.,MXene/perovskite photocapacitor; unrelated.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28631,10.1007/s10971-025-07088-7,Advances in eco-efficient and accelerated sol–gel routes for hybrid nanostructures,2026-02-11,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Review of sol-gel hybrid nanostructure synthesis, unrelated","Review of sol-gel synthesis of hybrid nanostructures, no OER",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28632,10.2139/ssrn.6217195,Fabrication of Ru@TNTA and RuO2@TNTA Electrodes via Solution Impregnation and Solid-State Reaction for Efficient Electrocatalytic Water Splitting,2026-01-01,POSSIBLY_RELEVANT,POSSIBLY_RELEVANT,Fabrication of RuO2@TNTA electrodes for electrocatalytic water splitting (OER on rutile RuO2).,Ru@TNTA and RuO2@TNTA electrodes for water splitting electrocatalysis; rutile RuO2.,FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S28633,10.3390/nano16040230,The Pneumoconiosis Renaissance: Revisiting the Pulmonary Pathology of Poorly Soluble Low Toxicity Particles: Insights from Rodent Inhalation Studies on Titanium Dioxide Nanoparticles,2026-02-11,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,TiO2 nanoparticle inhalation pneumoconiosis pathology study,"Rodent inhalation study of TiO2 nanoparticles; biomedical, unrelated.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28634,10.3390/surfaces9010017,Study of the Effect of Electrochemical GO Reduction Degree as a Coating for TiO2 Modified with Copper Ions Through Electrophoresis for Dye-Sensitized Solar Cells,2026-02-11,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,TiO2/Cu-rGO photoanode for DSSC; no OER.,Cu-doped TiO2/rGO dye-sensitized solar cell; no OER,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28635,10.1021/acscatal.5c07014,Grand Challenges and Opportunities in Stimulated Dynamic and Resonant Catalysis,2026-02-11,CLEARLY_IRRELEVANT,POSSIBLY_RELEVANT,"General catalysis grand-challenges perspective, no rutile material or OER specified",Broad catalysis perspective on dynamic/resonant catalysis; vague scope could include electrocatalysis on oxides,FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S28636,10.1021/acscatal.5c07637,Boosting the Electroreduction of Nitrate to Ammonia in a PEM Electrolyzer with Polymer-Modified Ru Nanoparticles,2026-02-11,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Nitrate electroreduction to ammonia with Ru nanoparticles; HER competition, no OER.","Ru nanoparticle electrocatalyst for nitrate-to-ammonia reduction, not OER.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28637,10.20944/preprints202602.0869.v1,Effect of Vanadium-Bearing Slag Aggregates on the Microstructure and Thermo-Mechanical Properties of Alumina Refractory Castables,2026-02-12,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Vanadium slag aggregates in alumina refractory castables; unrelated to OER.,"Refractory castable microstructure, metallurgy not electrocatalysis",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28638,10.1016/j.cej.2026.174102,Stabilizing RuO2 via Gd2O3-mediated dual interfaces for long-cycling Zn-air batteries,2026-02-12,POSSIBLY_RELEVANT,POSSIBLY_RELEVANT,"RuO2/Gd2O3 stabilized catalyst for Zn-air battery, rutile RuO2, no abstract","RuO2 (rutile) stabilized via Gd2O3 interfaces for Zn-air OER, no abstract",FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S28639,10.21203/rs.3.rs-8792272/v1,Atomic-scale built-in electric field imaging reveals Fe-Ov synergistic enhancement of charge migration for electrocatalyst,2026-02-12,POSSIBLY_RELEVANT,POSSIBLY_RELEVANT,"Atomic-scale imaging of Fe-oxygen vacancy electrocatalyst charge migration; no abstract, material unspecified.","Vague title/no abstract on Fe-Ov electrocatalyst, cannot rule out OER on oxide.",FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S28640,10.3390/ma19040709,Effect of Rare-Earth Element Microdoping on Ti–6Al–7Nb Alloys for Biomedical Applications: Materials Characterization and In Vivo Biocompatibility Tests,2026-02-12,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Ti alloy biomedical implant study, unrelated.",REE-microdoped Ti alloy biocompatibility study; unrelated field.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28641,10.2138/am-2025-9955,Origin of tin-specialized granites constrained from fluid-absent metapelite melting experiments,2026-02-12,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Origin of tin-specialized granites from melting experiments; geology,Tin-specialized granite melting experiments; geology.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28642,10.1038/s41467-026-69581-z,Concentrating and directing energy flow in plasmonic heterostructures for stable and efficient light-driven methane dry reforming,2026-02-12,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Plasmonic Ag/Ir photocatalyst for methane dry reforming; not OER.,Plasmonic Ag-Ir photocatalyst for methane dry reforming; unrelated to OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28643,10.2138/am-2025-9922,"In situ geochemical and S-Pb-Sr isotopic constraints on fluid origin and evolution of the Heilongtan-Xiejiagou intrusion-related gold deposit, Tongbai Orogen, central China",2026-02-12,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Geology of gold deposit,"Geochemical/isotopic study of an intrusion-related gold deposit; geology, unrelated.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28644,10.1016/j.cej.2026.174125,Carbon dots-induced microenvironment modulation of IrO2 enables efficient oxygen evolution via reorganization energy tuning,2026-02-12,POSSIBLY_RELEVANT,POSSIBLY_RELEVANT,Carbon dots modulate IrO2 microenvironment for oxygen evolution; no abstract.,Carbon dots modifying rutile IrO2 for OER via reorganization energy tuning,FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S28645,10.1007/s40831-025-01389-5,Melting Behavior of Hydrogen-Reduced Vanadium-Bearing Titanomagnetite Ironsand Pellets in a Laboratory-Scale Electrode Smelter,2026-02-12,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Smelting of vanadium-bearing titanomagnetite; metallurgy, unrelated.","Smelting of vanadium-bearing titanomagnetite pellets, unrelated.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28646,10.1002/anie.2333724,Heterojunction Membranes With Enhanced Built‐in Electric Field for Sustainable Fluidic Electro‐Fenton Water Purification,2026-02-11,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"FeOCl@rGO electro-Fenton membrane, not OER.","FeOCl@rGO heterojunction membrane for electro-Fenton water purification, not OER",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28647,10.1021/acscatal.5c07713,Unraveling the Blessing and Curse of the IrCu Aerogel Catalyst for the Oxygen Evolution Reaction,2026-02-12,POSSIBLY_RELEVANT,POSSIBLY_RELEVANT,IrCu aerogel catalyst structure-activity-stability for OER; Ir-oxide-related.,"IrCu aerogel structure-activity-stability study for OER; Ir oxide benchmark, no DFT stated.",FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S28648,10.1021/acscatal.5c08285,Decoupling H-Release and OH – Management at Pd@TiO 2 Interfaces for Efficient Alkaline Hydrogen Oxidation Reaction,2026-02-12,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Pd@TiO2 catalyst for alkaline hydrogen oxidation reaction; not OER.,Pd@TiO2 alkaline hydrogen oxidation reaction study; not OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28649,10.1016/j.nanoen.2026.111796,Corrigendum to “Modulating lattice entropy of rutile Ru0.28Ir0.16Cr0.28Mn0.28O2 nanostructures expedites pH-universal oxygen evolution kinetics” [Nano Energy 144 (2025) 111345],2026-02-12,LIKELY_RELEVANT,POSSIBLY_RELEVANT,"Corrigendum on rutile Ru-Ir-Cr-Mn-O2 OER kinetics, explicit rutile OER.",Corrigendum for rutile Ru-Ir-Cr-Mn oxide nanostructures for pH-universal OER; rutile explicit.,FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S28650,10.1038/s41467-026-69612-9,Surface hydroxyl-induced Pt0 clusters on TiO2 for synergistic water gas shift catalysis,2026-02-14,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Pt/TiO2 water-gas shift catalysis via surface hydroxyls; not OER.,Surface hydroxyl-regulated Pt/TiO2 for water-gas shift catalysis; not OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28651,10.1002/anie.202524928,Interfacial d‐Band Center Modulation via Si–Ir Coupling Enables Efficient and Durable Acidic Solar Water Splitting,2026-02-12,POSSIBLY_RELEVANT,POSSIBLY_RELEVANT,Hematite/IrOx photoanode with theoretical d-band analysis for acidic OER; IrOx cocatalyst present.,DFT Gibbs energies for OER at Si-Ir interface on hematite photoanode,FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S28652,10.1002/sstr.202500701,Incorporation of Transition Metal Substituents Into LaNiO 3 Improves Electrocatalytic Activity and Stability of Acidic Oxygen Evolution,2026-02-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"LaNiO3 perovskite acidic OER, purely experimental high-throughput screen; non-rutile",LaNiO3 perovskite acidic OER catalyst; non-rutile material.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28653,10.1007/s10854-026-16728-9,Structural and chemical modifications of graphene oxide induced by high-energy electron beam irradiation,2026-02-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Electron beam irradiation modification of graphene oxide films; unrelated field.,Electron beam irradiation of graphene oxide thin films; unrelated field.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28654,10.1021/acsami.5c21861,Lattice-Relaxation-Enabled Design of Ru–Ir Oxides for Acidic Oxygen Evolution Reaction: Insights from Pair Distribution Function and Operando Multiedge XAS Analyses,2026-02-13,POSSIBLY_RELEVANT,POSSIBLY_RELEVANT,Ru-Ir mixed oxides with rutile-like ordering studied for acidic OER.,Ru-Ir oxide (rutile-like) acidic OER studied via PDF/XAS; no explicit DFT CHE overpotential.,FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S28655,10.25159/3005-2602/19460,A Novel Reactive Element Doping Strategy for Metal Oxides Using Pulsed Laser Deposition: Demonstration with Sulphur in VO2,2026-02-13,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Sulphur doping of VO2 by pulsed laser deposition, no OER",Sulphur-doped VO2 phase-transition material via PLD; not electrocatalysis.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28656,,Study of catalysts for the ammoxidation of glycerol to acrylonitrile,2014-10-22,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Catalysts for glycerol ammoxidation, unrelated",Catalysts for glycerol ammoxidation to acrylonitrile; unrelated reaction.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28657,,Production d'acétals à partir d'alcools bioressourcés sur des catalyseurs bifonctionnels,2013-03-14,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Dissertation on FeMo acetal synthesis catalysts; unrelated.,FeMo catalyst for acetal synthesis from alcohols; unrelated.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28658,,Catalytic selective oxidation of alcohols to carbonyl compounds by Ru-based catalysts,2019-12-18,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Ru catalysts for alcohol oxidation, no OER, no rutile surface.",Dissertation on Ru-catalyzed alcohol oxidation; not OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28659,,Conversion photocatalytique du méthane et réduction du CO2 avec H2O,2019-09-26,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,French dissertation on photocatalytic methane/CO2 conversion on TiO2/BiVO4 composites; not OER.,Photocatalytic methane/CO2 conversion on TiO2 composites thesis; not OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28660,,Effet de la dispersion des métaux sur les performances catalytiques des catalyseurs monométalliques Ni/SBA-15 et Cu/SBA-15 pour l’hydroconversion de l’HMF,2019-05-09,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Ni/Cu SBA-15 catalysts for HMF hydroconversion; not OER, French dissertation.",Ni/Cu SBA-15 catalysts for HMF hydroconversion; unrelated,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28661,,Synthèse et investigation de nanocomposites basés sur des polymères conducteurs nanostructurés pour la détection de l’ammoniac et des amines,2017-03-17,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,PANI/TiO2-SnO2 gas-sensor thesis,Polyaniline/TiO2/SnO2 nanocomposite gas sensors; no OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28662,10.1002/sstr.202500759,Molybdenum Doping Activates Lattice Oxygen in Ruthenium Oxide for Efficient Acidic Water Oxidation,2026-02-01,POSSIBLY_RELEVANT,POSSIBLY_RELEVANT,"Mo-doped RuO2 for acidic OER with reported overpotential; rutile oxide, experimental.","Mo-doped RuO2 (rutile) acidic OER electrocatalyst, lattice oxygen mechanism study.",FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S28663,10.1038/s41467-026-69276-5,Spatiotemporal alignment of hole transfer and water oxidation for highly efficient photocatalytic water splitting,2026-02-14,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Al-doped SrTiO3 photocatalytic water splitting; perovskite, not rutile.","Al-doped SrTiO3 photocatalytic water splitting; perovskite, not rutile.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28664,10.31223/x5zv0q,Exploring the sensitivity of the vanadium redox proxy to Fe/Mn-(oxyhydr)oxide cycling in a basinal oxic margin setting,2026-02-14,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Marine vanadium redox geochemistry,"Vanadium redox proxy in marine sediments, unrelated",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28665,10.1016/j.icarus.2026.116995,A reappraisal of the amorphization kinetics of water ice: Combined experimental and numerical investigations and amorphization cross-sections in the 90–120 K range,2026-02-14,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Water-ice amorphization kinetics, unrelated field.",Water-ice amorphization kinetics in icy Solar System bodies; unrelated field.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28666,10.30574/ijsra.2026.18.2.0265,Charge Storage in Ti₃C₂Tₓ for Rechargeable Batteries: Recent Progress and Outlook,2026-02-14,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Ti3C2Tx MXene battery review; not OER.,Review of Ti3C2Tx MXene for batteries; no OER,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28667,10.1021/acscatal.5c05933,Nickel–Molybdenum Nanoparticles Anchored on Molybdenum Oxide as High-Performance Electrocatalyst for Hydrogen Production in Alkaline Water Electrolysis,2026-02-15,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Ni-Mo/MoO2 alkaline hydrogen evolution catalyst; HER only, no OER.","Ni-Mo/MoO2 HER catalyst for alkaline water electrolysis, not OER.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28668,10.1016/j.cej.2026.174189,Toward the efficient utilization of solar energy for hydrogen production through photocatalytic reforming: A literature and patent review,2026-02-15,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Photocatalytic reforming for H2 production review, HER focus not OER.","Review of photocatalytic reforming for H2, no OER/rutile",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28669,10.1038/s41467-026-69583-x,Solar hydrogen production through ambient-pressure seawater splitting,2026-02-16,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Carbon nitride photocatalyst for seawater H2 production; no OER, HER focus","Carbon nitride photocatalyst for seawater hydrogen production (HER), non-rutile.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28670,10.1021/acssensors.5c03743,Superior Room-Temperature Gas Sensing Performance of Belt-like VO 2 (B) over 1D V 2 O 5 Nanofibers,2026-02-16,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,VO2 gas sensing with DFT on ethanol adsorption; no OER.,VO2(B)/V2O5 gas sensing with DFT; not OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28671,10.1038/s41598-026-39633-x,Sedimentary environment evolution and organic matter enrichment mechanisms of the cambrian Qiongzhusi Formation in the southwestern Yangtze Block,2026-02-16,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Sedimentary geology study, unrelated field.",Sedimentary geology of shale formation; no OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28672,10.26434/chemrxiv.15000068/v1,"Automating Chemical Reasoning in High-Throughput Phase Identification with a Probabilistic, LLM-Guided Framework",2026-02-15,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"LLM-guided XRD phase identification framework, no OER","LLM-guided XRD phase-identification framework, not OER.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28673,10.1111/gto.70001,Kimberlites,2026-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Review of kimberlite geology; unrelated.,Review article on kimberlites and diamond formation.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28674,10.3390/cryst16020140,"Growth and Characterization of Multicomponent, Equimolar Cubic Solid-Solution Crystals in the CaF2–SrF2–BaF2–NdF3 System",2026-02-15,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Growth of fluoride solid-solution crystals; unrelated to OER.,"Fluoride solid-solution crystal growth, unrelated field.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
