provider_id,membership,old_candidate_ids,title,doi,publication_date,type,metadata_variants,eligibility_status,method_status
https://openalex.org/W4404906866,BOTH,cefdc35fe0af0ad264bb88e8,Local Electric Field Effects on Water Dissociation in Bipolar Membranes Studied Using Core–Shell Catalysts,https://doi.org/10.1021/acs.chemmater.4c02190,2024-12-02,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4404908777,BOTH,22f3c4d73af838a75ff66043,Comprehensive characterization and unprecedented photocatalytic efficacy of TiO2-CuO-La2O3 and TiO2-CuO-Bi2O3 nanocomposites: A novel approach to environmental remediation,https://doi.org/10.1016/j.mseb.2024.117863,2024-12-02,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4404910744,BOTH,ce2a4bea0fb98dd91c2f2e4f,Electrochemical Decarboxylative Oxidation of Carboxylic Acid Mixtures on Boron Doped Diamond Electrodes,https://doi.org/10.2139/ssrn.5041610,2024-01-01,preprint,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4404911812,BOTH,d508c589a9913c6e882bca71,"A new occurrence of hydrous andradite within pyroclastic rocks of the Sierra De Bahoruco, Dominican Republic",https://doi.org/10.1038/s41598-024-81479-8,2024-12-02,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4404917590,BOTH,05171f9e6a6512269ced76c9,"Citric acid based (CQDs/TiO2) nanocomposites against SARS-COV-2: theoretical, photocatalytic and computational studies",https://doi.org/10.1186/s11671-024-04117-2,2024-12-02,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4404923921,BOTH,22b4f2b99da57f8a9c2d8178,Construction of High-Entropy LDH Nanostructures to Promote Alkaline Oxygen Evolution,https://doi.org/10.54026/aroic/1017,2024-11-28,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4404925137,BOTH,c5744b66217871ec0b0f8bac,Electric Field-assisted Photocatalytic Reduction of Carbon Dioxide over Titanium Dioxide: Influence of the Type and Strength of Electric Field,https://doi.org/10.1007/s10562-024-04887-5,2024-12-02,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4404925723,BOTH,529445995e827ea48bf26aa2,Stability and solvation of key intermediates of the oxygen evolution reaction on rutile oxide surfaces,https://doi.org/10.29363/nanoge.matsusfall.2024.220,2024-08-28,conference-paper,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4404929032,BOTH,0f0d41810f45d03ddc6a8778,A two-step hydrothermal method for micro/nanotextured titanium implants and their integration outcomes in goat mandible,https://doi.org/10.1080/17435889.2024.2435246,2024-12-02,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4404932230,BOTH,8366fd6578ef17b183288948,Influence of Copper Valence in CuOx/TiO2 Catalysts on the Selectivity of Carbon Dioxide Photocatalytic Reduction Products,https://doi.org/10.3390/nano14231930,2024-11-29,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4404938385,BOTH,6b96f2c3ce36995479381021,Green Engineering of Silicon and Titanium Dioxide Architectures and Realizing Downstream Applications,https://doi.org/10.1002/adsu.202400591,2024-12-01,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4404957510,BOTH,c1576da1514af1813306d00e,"Identification of Multiple Thermal Events in High‐Grade Metacarbonate Rocks Using Carbon Isotope Thermometry: An Example From the Sør Rondane Mountains, East Antarctica",https://doi.org/10.1002/gj.5095,2024-12-03,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4404959326,BOTH,e0d529ab8fd59e1e5bdcaacc,Exotic ferroelectricity in strained BaZrS3 chalcogenide perovskite for photovoltaics,https://doi.org/10.1038/s43246-024-00705-y,2024-12-03,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4404960710,BOTH,817cf1bf628e7bf9bda1de77,Capturing Surface Coverage Effects in Heterogeneous Catalysis,https://doi.org/10.1021/acs.jpcc.4c05086,2024-12-03,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4404970501,BOTH,a5aaa79c16856c447fc40eac,Photocatalytic water splitting for large-scale solar-to-chemical energy conversion and storage,https://doi.org/10.3389/fsci.2024.1411644,2024-12-03,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4404972507,BOTH,640fc1b35bc198f0e06b066d,Remediation of antibiotics-contaminated wastewater through photocatalytic techniques: Implications for SDGs that support a more sustainable future and a healthy planet,https://doi.org/10.2166/washdev.2024.220,2024-12-01,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4404977629,BOTH,585578238ab46302b3fdb270,Templated Synthesis of Hollow RuO2 Nanospheres for Alleviating Metal Wear Particle‐Induced Osteoclast Activation and Bone Loss,https://doi.org/10.1002/smll.202406210,2024-12-02,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4404980505,BOTH,bef3bef0f826b2f9b2b9e922,Effect of sintering temperature and Sr/Ti ratio on the nature of Mn-ion speciation within SrTiO3-based compounds,https://doi.org/10.1007/s11581-024-05966-8,2024-12-03,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4404981127,BOTH,bdfe3283952dfe71c00553b4,Enhancement of Photocatalytic Antimicrobial Performance via Generation and Diffusion of ROS,https://doi.org/10.53941/see.2024.100007,2024-09-20,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4404981532,BOTH,c827fab3d58aea3e9bb5aded,Enhanced Photo-Fenton Degradation of Antibiotics through Internal Electric Field Formation at the Interface of Mixed-Phase FeS₂,https://doi.org/10.53941/see.2024.100009,2024-11-15,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4404987671,BOTH,c6751987a6f981f4c2735b5d,"VO2 films grown on TiO2 sub-layer: influence of thickness on structural, electrical and optical properties",https://doi.org/10.48550/arxiv.2411.14920,2024-11-22,preprint,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4404988726,BOTH,e576daadd869dd60bd769bd4,Engineering Work Function to Stabilize Metal Oxides in Reactive Hydrogen,https://doi.org/10.48550/arxiv.2411.17276,2024-11-26,preprint,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4404989656,BOTH,f6a5bff9769cd4b9f1647e78,Catalytic valuation of CO2 for energy Catalytic recovery of CO2 via hydrogenation for the production of methane,,2024-11-08,dissertation,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4404993237,BOTH,9780f96c71e471d39f8d9f66,Novel continuous in situ measurement of photocatalyst efficiency in liquid dispersions by laser absorption method,https://doi.org/10.1038/s41598-024-80585-x,2024-12-04,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4404993398,BOTH,5e3f6a6126bf6f7e0c028c1b,Review on Photocatalytic Applications for Deodorization in Livestock and Poultry Farms,https://doi.org/10.3390/agriculture14122216,2024-12-04,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4404995914,BOTH,6cfa1034203fa7d33eb6e3d5,High Catalytic Selectivity of Electron/Proton Dual‐Conductive Sulfonated Polyaniline Micropore Encased IrO2 Electrocatalyst by Screening Effect for Oxygen Evolution of Seawater Electrolysis,https://doi.org/10.1002/advs.202412862,2024-12-04,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405002320,BOTH,3cde375a6599bb1183ee6de7,Optimizing the Ratio of Metallic and Single-Atom Co in CoNC via Annealing Temperature Modulation for Enhanced Bifunctional Oxygen Evolution Reaction/Oxygen Reduction Reaction Activity,https://doi.org/10.3390/molecules29235721,2024-12-04,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405016639,BOTH,887f23b32ecd97a6aa1c7f81,Understanding the toxicological effects of TiO2 nanoparticles extracted from sunscreens on human keratinocytes and skin explants,https://doi.org/10.1186/s12989-024-00610-9,2024-12-04,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405019554,BOTH,b6103baec1f59559221e2386,High proton conductivity through angstrom-porous titania,https://doi.org/10.1038/s41467-024-54544-z,2024-12-03,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405022664,BOTH,f9a6158e5c8e2734bd3818c3,Tackling activity-stability paradox of reconstructed NiIrOx electrocatalysts by bridged W-O moiety,https://doi.org/10.1038/s41467-024-54987-4,2024-12-04,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405032735,BOTH,22029bb42c1907b7e053c4a3,Is p-type doping in TeO2 feasible?,https://doi.org/10.48550/arxiv.2412.00338,2024-11-30,preprint,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405042809,BOTH,f067e45e14ada854f0562a56,Exploring the energy landscape of aluminas through machine learning interatomic potential,https://doi.org/10.1103/physrevmaterials.9.023801,2025-02-07,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405045630,BOTH,3d4e2e554afdf63e0924dc59,Progress in photocatalytic degradation of industrial organic dye by utilising the silver doped titanium dioxide nanocomposite,https://doi.org/10.1016/j.heliyon.2024.e40998,2024-12-01,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405047254,BOTH,b4333bc8ffe9440500f44982,Phytochemical-enhanced NiO nanostructures for superior oxygen evolution and asymmetric supercapacitor applications,https://doi.org/10.1088/2632-959x/ad9ac0,2024-12-01,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405047482,BOTH,7b2cf69d2583229df418bf5b,Enhanced electro-optical performance of barium oxide stacked layers via platinum nanosheets designed for wide band light absorption and terahertz technology,https://doi.org/10.1088/1402-4896/ad9ae7,2024-12-05,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405057190,BOTH,86e120e371c98a9196fe8f6f,Surface Oxygen Vacancies in Hierarchical Metal Oxide Nanostructures: Optoelectronic Tuning in Photocatalysis,https://doi.org/10.1021/acs.jpcc.4c05080,2024-12-05,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405060434,BOTH,5bdf58b5b8b71f49e2737da1,Effect of Heat Treatment and Corrosion Load on the Microstructure of the Ti6Al4V Alloy,https://doi.org/10.21062/mft.2024.097,2024-12-05,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405061871,BOTH,147ba9d2b82c8f491846c8c6,"Effects of Substrate Temperature on Optical, Structural, and Surface Properties of Metal–Organic Vapor Phase Epitaxy-Grown MgZnO Films",https://doi.org/10.3390/nano14231957,2024-12-05,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405071591,BOTH,06878ac1d268a79d3fe5c9ee,"Degradação do xileno em meio de etanol, utilizando ânodo de mistura de óxidos metálicos: determinação, análise dos subprodutos e mecanismo",https://doi.org/10.11606/d.75.2024.tde-05122024-104106,2024-09-20,dissertation,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405071630,BOTH,1d486d9d2f3adb60434fc97b,Controlled Hydrogen Loading of Magnesium Thin Films in KOH—Effects on the Hydride Nucleation and Growth Regimes,https://doi.org/10.3390/micro4040047,2024-12-05,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405072881,BOTH,ca5f838e63624a46f8e4bf78,Melamine-doped TiO2 as a perspective photocatalyst for hydrogen evolution,https://doi.org/10.1088/1755-1315/1415/1/012065,2024-12-01,conference-paper,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405080132,BOTH,d32c9164f5ecf7d16ced0b70,Surface frustrated Lewis pairs in titanium nitride enable gas phase heterogeneous CO2 photocatalysis,https://doi.org/10.1038/s41467-024-54951-2,2024-12-05,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405081667,BOTH,11ccdfd4b2ca11c95d66e38b,Zirconium Fluoride-Supported High-Entropy Fluoride: A Catalyst for Enhanced Oxygen Evolution Reaction,https://doi.org/10.26434/chemrxiv-2024-4f99b,2024-12-05,preprint,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405083952,BOTH,b6f78eb77983d2aa4288ead1,Constructing Highly Porous Low Iridium Anode Catalysts Via Dealloying for Proton Exchange Membrane Water Electrolyzers,https://doi.org/10.1002/adma.202409386,2024-12-05,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405090963,BOTH,0c11dfef182818d3b6e056b3,Electrochemical valorization of dilute reactive nitrogen compounds into ammonia: advances in catalysis and reactive separations,https://doi.org/10.1002/cssc.202402031,2024-12-06,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405091014,BOTH,59c7ae98d45e80188837eac0,Interface chemistry and electronic structure in voltage-adjustable paraelectric capacitances for 5G applications,https://doi.org/10.70675/8539e7edzb584z4389zad3fzd98d3a8eb9d3,2024-11-08,dissertation,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405092351,BOTH,d380b9104851353e53014323,"Rare earth elements distribution in the river sediments of Ditrău Alkaline massif, Eastern Carpathians",https://doi.org/10.1371/journal.pone.0314874,2024-12-05,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405105716,BOTH,51eb1c0c82f2ec66efa95efa,IrO2/MnO2 metal oxide-support interaction enables robust acidic water oxidation,https://doi.org/10.1016/j.jcis.2024.12.033,2024-12-06,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405124835,BOTH,0ca2605c3b4b53f847d2abfe,Atomically Dispersed Mn‐Doped Ru@RuO2 Core/Shell Nanostructure with High Acidic Water Oxidation Performance Arising from Multiple Synergies,https://doi.org/10.1002/smll.202406353,2024-12-05,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405136744,BOTH,9b2e929c659b0337ed478722,Direct Solvent‐Free Amide Bond Formation Catalyzed by Anatase‐TiO2 Surface: Insight from Modeling,https://doi.org/10.1002/sstr.202400346,2024-12-07,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405136849,BOTH,a1571069463f6fac1e5b6daa,Surface Nanosteps Modulate the Local Environment of Co Single Atoms to Boost the Electrocatalytic Hydrogen Evolution Reaction,https://doi.org/10.1021/acscatal.4c05624,2024-12-07,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405137223,BOTH,ae3ba2a4a9e6ea8d38c4d1e2,Delamination of CuMgAl layered double hydroxides by non-thermal plasma treatment for photocatalytic degradation of Congo Red dye,https://doi.org/10.1016/j.apcato.2024.207021,2024-12-07,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405150085,BOTH,b4e49dd810a827dafc3d7931,Copper melt filtration with carbon-bonded alumina foam filters,https://doi.org/10.1016/j.jeurceramsoc.2024.117145,2024-12-08,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405171876,BOTH,b676142008e9525d505eec0d,Ni-Co-O anodes for the alkaline oxygen evolution reaction: Multistage electrode optimization and plasma-assisted activity enhancement enabled by a coherent workflow,https://doi.org/10.31224/4205,2024-12-09,preprint,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405175817,BOTH,963e00e12e495a320ac24166,Platinum–Tin Surface Alloys Studied during O 2 Exposure and CO Oxidation Using Grazing Incidence XANES,https://doi.org/10.1021/acs.jpcc.4c05582,2024-12-09,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405182843,BOTH,644e9c13379ee7e3be2832fa,The Modelling of Pt-Bearing ORR and OER-Active Alloys,https://doi.org/10.3390/oxygen4040028,2024-12-08,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405186134,BOTH,ee8c8f8abbffba201104c518,Multitasking-Effect Ca Ions Triggered Symmetry-Breaking of RuO2 Coordination for Acidic Oxygen Evolution Reaction,https://doi.org/10.1021/acs.nanolett.4c05139,2024-12-09,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405186541,BOTH,4e7d3dc871e06d28b2663bc1,Improving Visible Light Photocatalysis Using Optical Defects in CoOx-TiO2 Photonic Crystals,https://doi.org/10.3390/ma17235996,2024-12-07,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405189286,BOTH,bb4c80a0caa1c2ff34ea56e3,Study of methylene blue removal and photocatalytic degradation on zirconia thin films modified with Mn-Anderson polyoxometalates,https://doi.org/10.1039/d4dt02782e,2024-12-09,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405196242,BOTH,2f79d07046ebc9071ad6c27e,Advancing Bone Regeneration: The Impactful Role of Plasma Technology,https://doi.org/10.1002/ppap.202400171,2024-12-09,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405198163,NEW_ONLY,,CVD Grown Sub 10 nm Size g-C3N4 Particle-Decorated TiO2 Nanotube Array Composites for Enhanced Photocatalytic H2 Production,https://doi.org/10.1021/acsmaterialsau.4c00084,2024-12-09,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405198177,BOTH,3ccfa9b66415caff0f320667,Oxidation behaviour of Ti6Al4V and titanium based-matrix composites (TiC/Ti6Al4V and TiB/Ti6Al4V),https://doi.org/10.1051/matecconf/202440607012,2024-01-01,conference-paper,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405201017,BOTH,6800d0a22dcdaeaa2e555d05,Lattice modulation strategy toward efficient and durable RuO2 ‐based catalysts for acidic water oxidation,https://doi.org/10.1002/aic.18665,2024-12-08,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405204241,BOTH,b73322f130939d4d9a16b676,Comparison of In Situ and Postsynthetic Formation of MOF-Carbon Composites as Electrocatalysts for the Alkaline Oxygen Evolution Reaction (OER),https://doi.org/10.20944/preprints202412.0685.v1,2024-12-09,preprint,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405205015,BOTH,b3ba4a50a4adedcf2609344d,Scalable Synthesis of Co3o4 Qds-Irox Heterostructure for Boosted Acidic Electrocatalysis of Water Splitting,https://doi.org/10.2139/ssrn.5049756,2024-01-01,preprint,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405207465,BOTH,0cb9b8695b045e2f8447db99,Self-Regenerating Lafeo3 Perovskites with “Tamed” Pt as Robust Catalysts for Propylene and Co Complete Oxidation,https://doi.org/10.2139/ssrn.5050389,2024-01-01,preprint,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405217905,BOTH,a5689a2bdb62a428f3ceb9af,Altermagnetism: A Chemical Perspective,https://doi.org/10.26434/chemrxiv-2024-bst3p,2024-12-09,preprint,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405219760,BOTH,79f694f2186dcb90ec67c03e,Construction of low-toxicity cadmium sulfide/nitrogen-doped muti-walled carbon nanotubes for peroxymonosulfate activation: The crucial role of electron transfer,https://doi.org/10.1016/j.envres.2024.120582,2024-12-10,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405225079,BOTH,bf2007de582704f76f6bf768,Structural engineering hematite photoanode composited with metal–organic framework heterojunction and Ru/MnOx cocatalyst to boost photoelectrochemical water oxidation,https://doi.org/10.1007/s42114-024-01128-6,2024-12-10,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405229693,BOTH,38c541f71217073d65cbee7d,Titanium Dioxide/Graphene‐Based Nanocomposites as Photocatalyst for Environmental Applications: A Review,https://doi.org/10.1002/slct.202403521,2024-12-01,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405235508,BOTH,05adda7290a156630e9b7dc9,"Magmatic-hydrothermal evolution of Sn-W granites in the Kibara belt, Democratic Republic of Congo: 40Ar-39Ar dating and LA-ICP-MS microanalysis of cassiterites and cassiterite-hosted fluid inclusions",https://doi.org/10.1016/j.oregeorev.2024.106400,2024-12-01,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405235734,BOTH,bc1fc0614286af9ee7927835,"Gels in Heterogeneous Photocatalysis: Past, Present, and Future",https://doi.org/10.3390/gels10120810,2024-12-09,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405236115,BOTH,292ba4d140620fcc34efcce8,Physics and Chemistry of Two-Dimensional Triangulene-Based Lattices,https://doi.org/10.1021/acs.accounts.4c00557,2024-12-10,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405238656,BOTH,7e37a2ecd9b21ad851026aa1,Application of Defect Engineering via ALD in Supercapacitors,https://doi.org/10.3390/batteries10120438,2024-12-10,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405238871,BOTH,94fab455007022cd30eaf896,Comparison of Photocatalytic Activity: Impact of Hydrophilic Properties on TiO2 and ZrO2 Thin Films,https://doi.org/10.3390/inorganics12120320,2024-12-10,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405239853,BOTH,aa6fe9ea5fcdd468580a648e,Recent Advances in the Adsorption of Different Pollutants from Wastewater Using Carbon-Based and Metal-Oxide Nanoparticles,https://doi.org/10.3390/app142411492,2024-12-10,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405240904,BOTH,fff8aef793fb59cf6eadbfd3,Atomic-Scale View at the Segregation of Alkali Metals toward the KTaO3(001) Perovskite Surface,https://doi.org/10.1021/acsami.4c13795,2024-12-10,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405246167,BOTH,37ac345e4a62df2db8a39ed4,Improving the Efficiency of Electrostatic Embedding Using the Fast Multipole Method,https://doi.org/10.1002/jcc.27532,2024-12-10,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405249819,BOTH,2a4d2563824fb6195f4130f4,Enhanced Photoluminescence of Europium-Doped TiO2 Nanoparticles Using a Single-Source Precursor Strategy,https://doi.org/10.3390/molecules29245824,2024-12-10,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405253610,BOTH,bf2c463c79023d5678dea124,Enhancing Fenton-like Photo-degradation and Electrocatalytic Oxygen Evolution Reaction (OER) in Fe-doped Copper Oxide (CuO) Catalysts,https://doi.org/10.48550/arxiv.2412.05637,2024-12-07,preprint,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405255137,BOTH,ba803f188b9a56d81715b5a4,Recent progress on the solid-state materials for photocatalysis,https://doi.org/10.48550/arxiv.2412.07110,2024-12-10,preprint,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405259901,BOTH,61fb56c47698db172f9c7dae,Modifications and Applications of Metal-Organic-Framework-Based Materials for Photocatalysis,https://doi.org/10.3390/molecules29245834,2024-12-11,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405260537,BOTH,d9f57b7df506609c6853cb68,Ru‐O V Site‐Mediated Product Selectivity Switch for Overall Photocatalytic CO 2 Reduction,https://doi.org/10.1002/adma.202411813,2024-12-10,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405274863,BOTH,5e4b5b11e335b5949fe7d24c,Hierarchically Porous Anatase Nanoparticles Derived from One-Dimensional Lepidocrocite Titanate for Bisphenol-A Photodegradation,https://doi.org/10.1021/acsomega.4c07224,2024-12-11,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405276926,BOTH,04bada80639b221dd7af18e4,Ruthenium-doped metal–organic frameworks for green hydrogen generation on a glassy carbon electrode by enhanced electrochemical water splitting,https://doi.org/10.1007/s42114-024-01091-2,2024-12-11,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405280577,BOTH,35e4010450582f94bcf60265,From oxide epitaxy to freestanding membranes: Opportunities and challenges,https://doi.org/10.1126/sciadv.adq8561,2024-12-11,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405283889,BOTH,3f34e0a87273d81c89925ae3,NiMo@IrO2 bifunctional electrocatalyst for efficient electrochemical hydrogen evolution and chlorine evolution reactions,https://doi.org/10.1016/j.jelechem.2024.118872,2024-12-11,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405301162,BOTH,db7fef709c4be706781869fb,Machine-Learning-Accelerated Surface Exploration of Reconstructed BiVO$_{4}$(010) and Characterization of Their Aqueous Interfaces,https://doi.org/10.48550/arxiv.2412.08126,2024-12-11,preprint,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405309050,BOTH,cfb6467b40731d154df020bf,Photoelectrochemical Water Splitting Using Cuprous Oxide (Cu2O)-Based Photocathode – A Review,https://doi.org/10.30919/esee1347,2024-01-01,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405309334,BOTH,da0ed4651b115977bedfa36c,Role of water in dynamics of slabs and surrounding mantle,https://doi.org/10.1186/s40645-024-00670-7,2024-12-12,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405309960,BOTH,bbdcd63739fa93604e990c00,Dye sensitized solar cells: Meta-analysis of effect sensitizer-type on photovoltaic efficiency,https://doi.org/10.1016/j.heliyon.2024.e41092,2024-12-12,review,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405312143,BOTH,69fbe95c558640c79bc3b990,"Review of Advances in High-Pressure Torsion of Titanium and Ti-Based Materials (Alloys, Intermetallics, Oxides and High-Entropy Compounds)",https://doi.org/10.2320/matertrans.mt-mc2024001,2024-12-12,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405316941,BOTH,b6b5181b1d3fda05db090d36,Carbon-dots-facilitated oxygen migration in heterophase iridium oxide for enhanced acidic water oxidation,https://doi.org/10.1016/j.cclet.2024.110749,2024-12-12,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4405320181,BOTH,6fd0afde8e1193d2e491dbae,"Electrochemical Mineralization of Chloroquine in a Filter-Press-Type Flow Reactor in Batch Recirculation Mode Equipped with Two Boron-Doped Diamond Electrodes: Parametric Optimization, Total Operating Cost, Phytotoxicity Test, and Life Cycle Assessment",https://doi.org/10.3390/catal14120918,2024-12-12,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
